"cheese, gouda","pears, esp. with aged or smoked cheese"
"cheese, gruyère","chocolate, dark, esp. with aged gruyère"
"cheese, gruyère","soups, esp. onion"
"cheese, mahon (aged spanish cheese)",quince paste
"cheese, manchego","almonds, esp. roasted spanish"
"cheese, manchego","bread, esp. crusty and fig or other fruit bread"
"cheese, manchego","onions, esp. caramelized"
"cheese, mozzarella","meats, cured (e.g., salami)"
"cheese, mozzarella","salt: kosher, sea"
"cheese, mozzarella","vinegar: balsamic, red wine"
"cheese, parmesan","honey, esp. chestnut"
"cheese, parmesan","vinegar, balsamic, esp. aged"
"cheese, pecorino",mostarda (mustard fruits)
"cheese, pecorino","vinegar, balsamic, esp. aged"
"cheese, provolone","pasta (e.g., lasagna)"
"cheese, reblochon",panforte (italian fruit and nut cake)
"cheese, ricotta","cheese: mozzarella, parmesan, pecorino"
"cheese, ricotta","egg dishes (e.g., frittatas, omelets)"
"cheese, ricotta","figs, esp. dried"
"cheese, ricotta","honey, esp. chestnut, eucalyptus, or lavender"
"cheese, ricotta","lemon, esp. juice, zest"
"cheese, ricotta","orange, esp. juice, zest"
"cheese, ricotta","rum, esp. dark"
"cheese, ricotta","walnuts, esp. candied or toasted"
"cheese, roquefort","wine: red, sauternes"
"cheese, sheep’s milk — in general","bread, esp. olive"
"cheese, sheep’s milk — in general","ham, esp. serrano"
"cheese, swiss","bread, esp. pumpernickel"
"cheese, taleggio",mostarda (mustard fruits)
"cheese, triple crème",m0starda (mustard fruits)
"cheese, valdeon","meats: cured, smoked"
cherries — in general,season: late spring–late summer
cherries — in general,taste: sweet
cherries — in general,weight: light–medium
cherries — in general,volume: moderate
cherries — in general,"techniques: flambé, poach, raw, stew"
cherries — in general,"cheese: brie, goat, ricotta"
cherries — in general,"chocolate, esp. dark, white"
cherries — in general,"crust: pastry, pie"
cherries — in general,"custards (e.g., crème caramel, flan, etc.)"
cherries — in general,"lemon: juice, zest"
cherries — in general,"liqueur: almond, orange"
cherries — in general,"meats, fatty, esp. roasted"
cherries — in general,"orange: juice, zest"
cherries — in general,"pepper: black, green"
cherries — in general,"port, esp. ruby"
cherries — in general,"poultry, fatty, esp. roasted"
cherries — in general,"sage, esp. with tart cherries"
cherries — in general,"stocks: chicken, duck, veal"
cherries — in general,"vinegar: balsamic, ice wine, red wine"
cherries — in general,"wine: dry red (e.g., bordeaux, merlot), sparkling wine/champagne"
chervil,season: spring–autumn
chervil,"weight: delicate, soft-leaved"
chervil,volume: very quiet
chervil,"tips: always use chervil fresh, not cooked."
chervil,"beans, esp. fava, green"
chervil,bouquet garni (key ingredient)
chervil,"fines herbes (key ingredient, along with chives, parsley, tarragon)"
chervil,"herbes de provence (typical ingredient, along with basil, fennel, marjoram, rosemary, sage,"
chervil,"summer savory, and thyme)"
chervil,"salads, esp. potato, and salad dressings"
chervil,"sauces, esp. creamy"
chervil,"soups, esp. creamy"
chervil,chervil + chives + parsley + tarragon (fines herbes)
chestnuts,season: autumn–winter
chestnuts,taste: sweet
chestnuts,weight: medium–heavy
chestnuts,volume: quiet–moderate
chestnuts,"techniques: boil, candy, grill, puree, raw, roast"
chestnuts,"apples: cider, fruit, juice"
chestnuts,chicken (accompaniment)
chestnuts,"chocolate, esp. dark or white"
chestnuts,game (accompaniment)
chestnuts,"honey, esp. chestnut"
chestnuts,"italian cuisine, esp. tuscan"
chestnuts,mushrooms: cepes/porcini
chestnuts,"pepper: black, white"
chestnuts,pork (accompaniment)
chestnuts,"poultry (e.g., chicken, turkey)"
chestnuts,"stuffing (e.g., for poultry)"
chestnuts,"sugar: brown, white"
chestnuts,"wine, esp. sweet marsala or sherry"
chicken,function: heating
chicken,weight: medium
chicken,volume: quiet
chicken,"techniques: bake, braise, broil, deep-fry, grill, poach, roast, sauté, steam, stew, stir-fry"
chicken,"basil: regular, cinnamon"
chicken,"beans: red, white"
chicken,"bell peppers: red, green, yellow"
chicken,"brandy, esp. apple (in sauce)"
chicken,"cashews (e.g., indian cuisine, etc.)"
chicken,"cheese: asiago, blue, comté, emmental, fontina, parmesan"
chicken,"chile peppers: dried red (e.g., chipotle), fresh green (e.g., jalapeño)"
chicken,"coconut milk (e.g., indian cuisine, etc.)"
chicken,cranberries: dried
chicken,"cream (e.g., french, indian cuisine, etc.)"
chicken,"curry leaves (e.g., indian cuisine)"
chicken,"fines herbes (i.e., chervil, chives, parsley, tarragon)"
chicken,"garam masala (e.g., indian cuisine)"
chicken,"ginger: fresh, ground"
chicken,"taquitos de pollo: crispy taquitos filled with chicken and poblanos, with homemade"
chicken,"lemon: juice, zest"
chicken,"mushrooms: cultivated or wild (e.g., cepes, chanterelles, morels, portobello, shiitake,"
chicken,white)
chicken,"mustard: dijon, dry, yellow"
chicken,"nuts: cashews, peanuts"
chicken,"oil: canola, grapeseed, hazelnut, peanut, safflower, sesame, vegetable"
chicken,"olives: black, green, kalamata, niçoise"
chicken,"onions: cipollini, pearl, red, spanish, spring, sweet"
chicken,"orange: juice, zest"
chicken,"parsley, flat-leaf (garnish)"
chicken,"peas: black-eyed, green"
chicken,"pepper: black, pink, white"
chicken,polenta (accompaniment)
chicken,potatoes (accompaniment)
chicken,"salt:fleur de sel, kosher, sea"
chicken,"sausages, esp. spicy (e.g., andouille)"
chicken,"sherry, dry (e.g., manzanilla)"
chicken,"stocks: chicken, veal"
chicken,"sugar: brown, white (pinch)"
chicken,"vinegar: balsamic, chinese black, cider, red wine, sherry, tarragon, white wine"
chicken,"wine: dry to off-dry white (e.g., riesling), dry red, rice, sweet wine, vermouth"
chicken,1. brining: sometimes the older techniques inspire me for deeper flavors. many of these techniques
chickpeas (aka garbanzo beans),season: summer
chickpeas (aka garbanzo beans),function: cooling
chickpeas (aka garbanzo beans),techniques: simmer
chickpeas (aka garbanzo beans),apple cider or juice
chickpeas (aka garbanzo beans),basil
chickpeas (aka garbanzo beans),bay leaf
chickpeas (aka garbanzo beans),"bell peppers, esp. red"
chickpeas (aka garbanzo beans),bread
chickpeas (aka garbanzo beans),"butter, unsalted"
chickpeas (aka garbanzo beans),cardamom
chickpeas (aka garbanzo beans),carrots
chickpeas (aka garbanzo beans),cayenne
chickpeas (aka garbanzo beans),"cheese, feta"
chickpeas (aka garbanzo beans),chicken
chickpeas (aka garbanzo beans),"chile peppers: dried red, fresh green (e.g., jalapeño)"
chickpeas (aka garbanzo beans),chives
chickpeas (aka garbanzo beans),cilantro
chickpeas (aka garbanzo beans),cinnamon
chickpeas (aka garbanzo beans),cloves
chickpeas (aka garbanzo beans),coriander
chickpeas (aka garbanzo beans),couscous
chickpeas (aka garbanzo beans),"cumin, esp. toasted (e.g., indian cuisine, etc.)"
chickpeas (aka garbanzo beans),curry leaves
chickpeas (aka garbanzo beans),curry powder
chickpeas (aka garbanzo beans),fennel
chickpeas (aka garbanzo beans),fennel seeds
chickpeas (aka garbanzo beans),"garam masala (e.g., indian cuisine)"
chickpeas (aka garbanzo beans),garlic
chickpeas (aka garbanzo beans),ginger
chickpeas (aka garbanzo beans),"greens (e.g., chard, spinach)"
chickpeas (aka garbanzo beans),"ham, serrano"
chickpeas (aka garbanzo beans),hummus (key ingredient)
chickpeas (aka garbanzo beans),indian cuisine
chickpeas (aka garbanzo beans),italian cuisine (as garbanzo beans)
chickpeas (aka garbanzo beans),leeks
chickpeas (aka garbanzo beans),"lemon: juice, zest"
chickpeas (aka garbanzo beans),"lemon, preserved"
chickpeas (aka garbanzo beans),lemon thyme
chickpeas (aka garbanzo beans),mediterranean cuisine
chickpeas (aka garbanzo beans),mexican cuisine
chickpeas (aka garbanzo beans),middle eastern cuisine
chickpeas (aka garbanzo beans),mint
chickpeas (aka garbanzo beans),olive oil
chickpeas (aka garbanzo beans),"olives, black"
chickpeas (aka garbanzo beans),"onions: red, yellow"
chickpeas (aka garbanzo beans),"paprika, esp. smoked or sweet"
chickpeas (aka garbanzo beans),"parsley, flat-leaf"
chickpeas (aka garbanzo beans),pasta
chickpeas (aka garbanzo beans),"pepper: black, white"
chickpeas (aka garbanzo beans),pork
chickpeas (aka garbanzo beans),potatoes
chickpeas (aka garbanzo beans),prosciutto
chickpeas (aka garbanzo beans),raisins
chickpeas (aka garbanzo beans),red pepper flakes
chickpeas (aka garbanzo beans),"rice, esp. basmati (accompaniment)"
chickpeas (aka garbanzo beans),rosemary
chickpeas (aka garbanzo beans),saffron
chickpeas (aka garbanzo beans),sage
chickpeas (aka garbanzo beans),salads
chickpeas (aka garbanzo beans),"salt, kosher"
chickpeas (aka garbanzo beans),scallions
chickpeas (aka garbanzo beans),sesame seeds
chickpeas (aka garbanzo beans),shrimp
chickpeas (aka garbanzo beans),soups
chickpeas (aka garbanzo beans),spinach
chickpeas (aka garbanzo beans),"squash, winter"
chickpeas (aka garbanzo beans),stews
chickpeas (aka garbanzo beans),"stocks: chicken, vegetable"
chickpeas (aka garbanzo beans),tabbouleh (key ingredient)
chickpeas (aka garbanzo beans),tahini
chickpeas (aka garbanzo beans),tamarind
chickpeas (aka garbanzo beans),thyme
chickpeas (aka garbanzo beans),tomatoes
chickpeas (aka garbanzo beans),turmeric
chickpeas (aka garbanzo beans),"vinegar, esp. balsamic, red wine, sherry"
chickpeas (aka garbanzo beans),walnuts and walnut oil
chickpeas (aka garbanzo beans),"yogurt (e.g., indian cuisine)"
chickpeas (aka garbanzo beans),flavor affinities
chickpeas (aka garbanzo beans),chickpeas + cayenne + garlic + lemon juice + olive oil + salt + tahini
chickpeas (aka garbanzo beans),chickpeas + cilantro + cumin
chickpeas (aka garbanzo beans),chickpeas + garlic + lemon juice + olive oil + thyme
chickpeas (aka garbanzo beans),chickpeas + garlic + mint
chickpeas (aka garbanzo beans),chickpeas + garlic + olive oil + parsley
chicory (see also endive; lettuces — bitter greens and,season: autumn–spring
chicory (see also endive; lettuces — bitter greens and,weight: medium
chicory (see also endive; lettuces — bitter greens and,volume: moderate
chicory (see also endive; lettuces — bitter greens and,"techniques: grill, raw"
chicory (see also endive; lettuces — bitter greens and,apples
chicory (see also endive; lettuces — bitter greens and,bacon
chicory (see also endive; lettuces — bitter greens and,capers
chicory (see also endive; lettuces — bitter greens and,"cheese, esp. gruyère and/or fresh"
chicory (see also endive; lettuces — bitter greens and,cilantro
chicory (see also endive; lettuces — bitter greens and,crème fraîche
chicory (see also endive; lettuces — bitter greens and,cumin
chicory (see also endive; lettuces — bitter greens and,figs
chicory (see also endive; lettuces — bitter greens and,"fish, smoked"
chicory (see also endive; lettuces — bitter greens and,garlic
chicory (see also endive; lettuces — bitter greens and,"ham, serrano"
chicory (see also endive; lettuces — bitter greens and,lemon
chicory (see also endive; lettuces — bitter greens and,lettuces
chicory (see also endive; lettuces — bitter greens and,"meats and poultry, richer"
chicory (see also endive; lettuces — bitter greens and,nuts
chicory (see also endive; lettuces — bitter greens and,olive oil
chicory (see also endive; lettuces — bitter greens and,"paprika, smoked"
chicory (see also endive; lettuces — bitter greens and,parsley
chicory (see also endive; lettuces — bitter greens and,prosciutto
chicory (see also endive; lettuces — bitter greens and,salads
chicory (see also endive; lettuces — bitter greens and,"salmon, smoked"
chicory (see also endive; lettuces — bitter greens and,watercress
chile peppers — in general,season: summer
chile peppers — in general,taste: hot
chile peppers — in general,weight: light–medium (from fresh to dried)
chile peppers — in general,volume: moderate–very loud (from dried to fresh)
chile peppers — in general,"techniques: raw, roast, sauté"
chile peppers — in general,tips: add at the end of the cooking process. the spiciness of chile peppers suggests “false heat.”
chile peppers — in general,"beans, esp. black, pinto"
chile peppers — in general,"cheese: fontina, goat, mozzarella, parmesan"
chile peppers — in general,"cilantro, esp. in latin american cuisine"
chile peppers — in general,"coconut and coconut milk, esp. in asian cuisine"
chile peppers — in general,curries (key ingredient)
chile peppers — in general,"fish sauce, esp. in asian cuisine"
chile peppers — in general,"fruit, esp. citrus"
chile peppers — in general,"ginger, esp. in asian cuisine"
chile peppers — in general,"peanuts, esp. in asian cuisine"
chile peppers — in general,"salads, esp. bean"
chile peppers — in general,"sesame and sesame oil, esp. in asian cuisine"
chile peppers — in general,"sweet vegetables (e.g., beets, carrots, corn)"
chile peppers — in general,"vinegar: balsamic, red wine, sherry"
"chile peppers, anaheim","taste: hot, sweet"
"chile peppers, anaheim",weight: medium
"chile peppers, anaheim",volume: very quiet–loud
"chile peppers, ancho (dried poblanos)","taste: hot, sweet"
"chile peppers, ancho (dried poblanos)",weight: medium
"chile peppers, ancho (dried poblanos)",volume: quiet–loud
"chile peppers, ancho (dried poblanos)",cashews
"chile peppers, ancho (dried poblanos)",chili
"chile peppers, ancho (dried poblanos)","sauces, esp. mole"
"chile peppers, ancho (dried poblanos)",soups
"chile peppers, ancho (dried poblanos)",turkey
"chile peppers, chipotle (dried, smoked jalapeño","taste: very hot, smoky"
"chile peppers, chipotle (dried, smoked jalapeño",weight: medium
"chile peppers, chipotle (dried, smoked jalapeño",volume: moderate–very loud
"chile peppers, chipotle (dried, smoked jalapeño",avocado
"chile peppers, chipotle (dried, smoked jalapeño",beans
"chile peppers, chipotle (dried, smoked jalapeño",central american cuisine
"chile peppers, chipotle (dried, smoked jalapeño",chicken
"chile peppers, chipotle (dried, smoked jalapeño",chili
"chile peppers, chipotle (dried, smoked jalapeño",chocolate
"chile peppers, chipotle (dried, smoked jalapeño",cilantro
"chile peppers, chipotle (dried, smoked jalapeño",game
"chile peppers, chipotle (dried, smoked jalapeño",garlic
"chile peppers, chipotle (dried, smoked jalapeño","lemon, juice"
"chile peppers, chipotle (dried, smoked jalapeño","lime, juice"
"chile peppers, chipotle (dried, smoked jalapeño",mayonnaise
"chile peppers, chipotle (dried, smoked jalapeño",mexican cuisine
"chile peppers, chipotle (dried, smoked jalapeño",molasses
"chile peppers, chipotle (dried, smoked jalapeño",olive oil
"chile peppers, chipotle (dried, smoked jalapeño",onions
"chile peppers, chipotle (dried, smoked jalapeño","orange, juice"
"chile peppers, chipotle (dried, smoked jalapeño",paprika
"chile peppers, chipotle (dried, smoked jalapeño",pork
"chile peppers, chipotle (dried, smoked jalapeño",rice
"chile peppers, chipotle (dried, smoked jalapeño",salsas and sauces
"chile peppers, chipotle (dried, smoked jalapeño","salt, esp. kosher"
"chile peppers, chipotle (dried, smoked jalapeño",soups
"chile peppers, chipotle (dried, smoked jalapeño",stews
"chile peppers, chipotle (dried, smoked jalapeño",sugar
"chile peppers, chipotle (dried, smoked jalapeño",tex-mex cuisine
"chile peppers, chipotle (dried, smoked jalapeño",tomatoes
"chile peppers, chipotle (dried, smoked jalapeño","vinegar, white"
"chile peppers, guajillo",taste: hot
"chile peppers, guajillo",weight: medium
"chile peppers, guajillo",volume: moderate–loud
"chile peppers, habanero","taste: very hot, sweet"
"chile peppers, habanero",weight: medium
"chile peppers, habanero",volume: very loud+
"chile peppers, habanero","fish (e.g., snapper)"
"chile peppers, jalapeño",taste: very hot
"chile peppers, jalapeño",weight: medium
"chile peppers, jalapeño",volume: very loud
"chile peppers, pasilla (dried chilacas)",taste: hot
"chile peppers, pasilla (dried chilacas)",weight: medium
"chile peppers, pasilla (dried chilacas)",volume: quiet–loud
"chile peppers, pasilla (dried chilacas)",mole
"chile peppers, pasilla (dried chilacas)",sauces
"chile peppers, piments d’espelette",taste: hot
"chile peppers, piments d’espelette",weight: medium
"chile peppers, piments d’espelette",volume: quiet–moderate
"chile peppers, poblano",taste: hot
"chile peppers, poblano",weight: medium
"chile peppers, poblano",volume: quiet–moderate
"chile peppers, serrano",taste: very hot
"chile peppers, serrano",weight: medium
"chile peppers, serrano",volume: very loud+
chilean cuisine (see also latin american cuisines),chile peppers
chilean cuisine (see also latin american cuisines),corn
chilean cuisine (see also latin american cuisines),cumin
chilean cuisine (see also latin american cuisines),garlic
chilean cuisine (see also latin american cuisines),meats
chilean cuisine (see also latin american cuisines),olives
chilean cuisine (see also latin american cuisines),oregano
chilean cuisine (see also latin american cuisines),paprika
chilean cuisine (see also latin american cuisines),"pepper, black"
chilean cuisine (see also latin american cuisines),raisins
chili paste,taste: hot
chili paste,weight: medium–heavy
chili paste,volume: loud
chili powder,taste: hot
chili powder,weight: light
chili powder,volume: quiet–loud
chinese cuisine (see also szechuan cuisine),"techniques: fry, stir-fry"
chinese cuisine (see also szechuan cuisine),cabbage
chinese cuisine (see also szechuan cuisine),chicken
chinese cuisine (see also szechuan cuisine),chile peppers
chinese cuisine (see also szechuan cuisine),cinnamon
chinese cuisine (see also szechuan cuisine),duck
chinese cuisine (see also szechuan cuisine),fish
chinese cuisine (see also szechuan cuisine),garlic
chinese cuisine (see also szechuan cuisine),ginger
chinese cuisine (see also szechuan cuisine),hoisin sauce
chinese cuisine (see also szechuan cuisine),peanuts
chinese cuisine (see also szechuan cuisine),pork
chinese cuisine (see also szechuan cuisine),rice
chinese cuisine (see also szechuan cuisine),scallions
chinese cuisine (see also szechuan cuisine),seafood
chinese cuisine (see also szechuan cuisine),"sesame: oil, seeds"
chinese cuisine (see also szechuan cuisine),"shrimp: fresh, dried"
chinese cuisine (see also szechuan cuisine),snow peas
chinese cuisine (see also szechuan cuisine),soy sauce
chinese cuisine (see also szechuan cuisine),star anise
chinese cuisine (see also szechuan cuisine),steaming
chinese cuisine (see also szechuan cuisine),"stock, chicken"
chinese cuisine (see also szechuan cuisine),sugar
chinese cuisine (see also szechuan cuisine),tofu
chinese cuisine (see also szechuan cuisine),vegetables
chinese cuisine (see also szechuan cuisine),"vinegar, rice wine"
chinese cuisine (see also szechuan cuisine),"wheat (e.g., noodles), esp. in northern china"
chinese cuisine (see also szechuan cuisine),"wine, rice"
chinese cuisine (see also szechuan cuisine),flavor affinities
chinese cuisine (see also szechuan cuisine),cabbage + chicken stock
chinese cuisine (see also szechuan cuisine),garlic + ginger + pork
chinese cuisine (see also szechuan cuisine),ginger + rice wine + soy sauce
chinese cuisine (see also szechuan cuisine),soy sauce + sugar
chives,season: spring–autumn
chives,"botanical relatives: garlic, leeks, onions, shallots"
chives,"weight: light, soft-leaved"
chives,volume: quiet–moderate
chives,"tips: always use fresh, not cooked. use in stir-fries."
chives,"cheese, esp. cheddar, ricotta, and cheese sauces"
chives,"fines herbes (ingredient, along with chervil, parsley, tarragon)"
chives,"onions, esp. green"
chives,"sauces, esp. cheese and cream based"
chives,"soups, esp. cream based and cold (e.g., vichyssoise)"
chocolate / cocoa — in general,taste: bitter–sweet (depending on sugar content)
chocolate / cocoa — in general,"caramel, esp. with dark chocolate"
chocolate / cocoa — in general,"cherries: regular, sour, dried"
chocolate / cocoa — in general,"*coffee / espresso, esp. with dark chocolate"
chocolate / cocoa — in general,"crust: pastry, pie"
chocolate / cocoa — in general,"fruit: dried, fresh"
chocolate / cocoa — in general,"game (e.g., rabbit, venison)"
chocolate / cocoa — in general,"liqueurs: berry, coffee (e.g., kahlúa), nut (e.g., frangelico), orange"
chocolate / cocoa — in general,malt (malted milk)
chocolate / cocoa — in general,"mexican cuisine (e.g., mole sauces)"
chocolate / cocoa — in general,"nutmeg, esp. on hot chocolate"
chocolate / cocoa — in general,"orange: juice, zest"
chocolate / cocoa — in general,"pepper: black, pink (pinch)"
chocolate / cocoa — in general,"raspberries, esp. with milk chocolate"
chocolate / cocoa — in general,"rum: dark, light"
chocolate / cocoa — in general,"sauces: savory (e.g., mole), sweet (e.g., chocolate)"
chocolate / cocoa — in general,"sugar: brown, confectioners’, white"
chocolate / cocoa — in general,"tea, esp. green or earl grey"
chocolate / cocoa — in general,our marjolaine cake: a classic chocolate-hazelnut meringue layer cake with
chocolate / cocoa — in general,"trio of desserts: creamy chocolate-cheese flan with hibiscus caramel, chocolate"
"chocolate, white","berries: blackberries, blueberries, cranberries"
"chocolate, white","chocolate, esp. dark"
"chocolate, white","lemon: juice, zest"
"chocolate, white","liqueurs: berry, crème de cacao"
chorizo (see also sausages),taste: salty; spicy
chorizo (see also sausages),weight: medium–heavy
chorizo (see also sausages),volume: moderate–loud
chorizo (see also sausages),"techniques: sauté, stew"
chorizo (see also sausages),apples
chorizo (see also sausages),bay leaf
chorizo (see also sausages),beans
chorizo (see also sausages),"bell peppers, roasted"
chorizo (see also sausages),chicken
chorizo (see also sausages),chili
chorizo (see also sausages),clams
chorizo (see also sausages),garlic
chorizo (see also sausages),hard cider
chorizo (see also sausages),herbs
chorizo (see also sausages),kale
chorizo (see also sausages),monkfish
chorizo (see also sausages),olive oil
chorizo (see also sausages),onions
chorizo (see also sausages),paprika
chorizo (see also sausages),potatoes
chorizo (see also sausages),red pepper flakes
chorizo (see also sausages),spanish cuisine
chorizo (see also sausages),stews
chorizo (see also sausages),"stock, chicken"
chorizo (see also sausages),sweet potatoes
chorizo (see also sausages),thyme
chorizo (see also sausages),tomatoes
chorizo (see also sausages),avoid
chorizo (see also sausages),"delicate fish (e.g., halibut, scallops)"
chorizo (see also sausages),"oily fish (e.g., sardines)"
chorizo (see also sausages),flavor affinities
chorizo (see also sausages),chorizo + clam broth + herbs + monkfish
christmas,"baked goods, esp. cookies"
cilantro,season: spring–summer
cilantro,"taste: sweet, sour"
cilantro,"weight: light, soft-leaved"
cilantro,volume: loud
cilantro,"coconut and coconut milk (e.g., indian cuisine)"
cilantro,"curries, esp. indian"
cilantro,"fish, white (e.g., cod, halibut)"
cilantro,"garam masala (e.g., indian cuisine)"
cilantro,"meats, esp. white"
cilantro,"mint (e.g., indian cuisine)"
cilantro,"rice, esp. indian"
cilantro,"salads, esp. asian"
cilantro,"vegetables, esp. root"
cilantro,"vinaigrettes, esp. red wine"
cilantro,japanese cuisine (say some)
cinnamon,season: autumn–winter
cinnamon,"taste: sweet, bitter, pungent"
cinnamon,function: heating
cinnamon,weight: light–medium
cinnamon,volume: loud
cinnamon,tips: add early in cooking.
cinnamon,"apples: cider, fruit, juice"
cinnamon,"beef, esp. braised, raw, stewed"
cinnamon,"beverages, esp. hot"
cinnamon,"breads, sweet (e.g., gingerbread)"
cinnamon,cloves (compatible spice)
cinnamon,"curries, esp. indian"
cinnamon,five-spice powder (key ingredient)
cinnamon,"fruits: fruit compotes, fruit desserts"
cinnamon,"garam masala, indian (key ingredient)"
cinnamon,"lamb, esp. braised"
cinnamon,"orange: juice, zest"
cinnamon,quatre épices (key ingredient)
cinnamon,ras el hanout (key ingredient)
cinnamon,"sauces (e.g., barbecue)"
cinnamon,southeast asian cuisine (as cassia)
cinnamon,"squash, esp. winter"
cinnamon,"sugar: brown, white"
cinnamon,"vegetables, esp. sweet"
cinnamon,"wine, red, esp. mulled"
cinnamon,cinnamon + cardamom + cloves + coriander + black pepper (garam masala)
"citrus — in general (see also lemons, limes, oranges,",season: winter
"citrus — in general (see also lemons, limes, oranges,",taste: sour
"citrus — in general (see also lemons, limes, oranges,",weight: light–medium
"citrus — in general (see also lemons, limes, oranges,",volume: medium–loud
"citrus — in general (see also lemons, limes, oranges,",fish
"citrus — in general (see also lemons, limes, oranges,",greek cuisine
"citrus — in general (see also lemons, limes, oranges,",lemongrass
"citrus — in general (see also lemons, limes, oranges,",mediterranean cuisine
"citrus — in general (see also lemons, limes, oranges,","salads: green, fruit"
"citrus — in general (see also lemons, limes, oranges,",shellfish
clams,season: summer
clams,taste: salty
clams,weight: light
clams,volume: quiet–moderate
clams,"techniques: bake, broil, deep-fry, grill, roast, sauté, steam, stew"
clams,"bell peppers, esp. red"
clams,"bread, esp. french"
clams,"cabbage, esp. napa"
clams,"chile peppers, esp. dried and red (e.g., habanero, jalapeño)"
clams,"fish, esp. striped bass"
clams,"mint, esp. spearmint"
clams,"onions, esp. red or spanish"
clams,"pepper: black, white"
clams,"potatoes, esp. idaho, red"
clams,"rice, esp. arborio or bomba"
clams,"sausage, esp. spicy (e.g., chorizo)"
clams,scallops (compatible seafood)
clams,"sherry, dry (e.g., fino)"
clams,shrimp (compatible seafood)
clams,squid (compatible seafood)
clams,"stocks: chicken, clam, fish"
clams,"tomatoes, esp. plum, roasted, sauce"
clams,"wine, dry white (e.g., champagne, pinot gris, tocai friulano, sauvignon blanc)"
cloves,"taste: sweet, pungent"
cloves,function: heating
cloves,weight: medium
cloves,volume: loud
cloves,techniques: add early in cooking.
cloves,"apples: cider, fruit, juice"
cloves,"baked goods (e.g., breads, cakes, pastries, pies)"
cloves,"cabbage, esp. red"
cloves,"cider, hot (i.e., mulled)"
cloves,"curries (e.g., asian, indian)"
cloves,"fruits, esp. cooked"
cloves,garam masala (key ingredient)
cloves,"indian cuisine, esp. northern"
cloves,"stock, esp. beef"
cloves,"wine, red, hot (i.e., mulled)"
coconut and coconut milk,season: autumn–spring
coconut and coconut milk,taste: sweet
coconut and coconut milk,function: cooling
coconut and coconut milk,weight: medium–heavy
coconut and coconut milk,volume: moderate–loud
coconut and coconut milk,techniques: stir-fry
coconut and coconut milk,"beans, green (e.g., indian cuisine)"
coconut and coconut milk,"cardamom (e.g., indian cuisine)"
coconut and coconut milk,"cashews (e.g., indian cuisine)"
coconut and coconut milk,"cauliflower (e.g., indian cuisine)"
coconut and coconut milk,"chicken (e.g., indian cuisine, etc.)"
coconut and coconut milk,"chocolate, esp. dark or white"
coconut and coconut milk,"cilantro (e.g., indian cuisine, etc.)"
coconut and coconut milk,"curries (e.g., indian cuisine)"
coconut and coconut milk,"fruit, esp. tropical"
coconut and coconut milk,"lamb (e.g., indian cuisine)"
coconut and coconut milk,"lentils (e.g., indian cuisine)"
coconut and coconut milk,"mint (e.g., indian cuisine, etc.)"
coconut and coconut milk,"rum, esp. dark"
coconut and coconut milk,"salmon (e.g., indian cuisine)"
coconut and coconut milk,"shellfish: shrimp, lobster"
coconut and coconut milk,"sugar: brown, white"
cod,weight: medium
cod,volume: quiet
cod,"techniques: bake, boil, broil, cakes, deep-fry, fry, grill, poach, roast, sauté, steam"
cod,"beans: cannellini, green, navy, white"
cod,"bell peppers: red, green, yellow"
cod,"cheese: emmental, gruyère, swiss"
cod,"eggplant, esp. japanese"
cod,"english cuisine, esp. fish and chips"
cod,"french cuisine, esp. provençal"
cod,"ham: cured, serrano"
cod,"mushrooms, esp. cepes, portobello, shiitake"
cod,"oils: canola, corn, grapeseed, peanut"
cod,"olives: black, green"
cod,"orange: juice, zest"
cod,"pepper: black, white"
cod,"potatoes, esp. red, red bliss"
cod,"salt:fleur de sel,kosher, sea"
cod,"sauces: hollandaise, tartar, tomato"
cod,"shellfish: clams, shrimp"
cod,"stocks: chicken, fish, mussels, veal, vegetable"
cod,"vinegar: balsamic, champagne, red wine, sherry, tarragon, white wine"
cod,"wine: dry white, red"
cod,cod + cepes (mushrooms) + garlic + lemon + potatoes
"cod, black","chile peppers, esp. red"
"cod, salt",taste: salty
"cod, salt",weight: medium
"cod, salt",volume: moderate–loud
"cod, salt","bell peppers: green, red"
"cod, salt","french cuisine, esp. provençal"
"cod, salt","olives, esp. black or kalamata"
"cod, salt","paprika: hot, sweet"
"cod, salt","pepper: black, white"
"cod, salt","salt: kosher, sea"
"cod, salt","vinegar: red wine, white wine"
coffee and espresso,taste: bitter
coffee and espresso,weight: medium
coffee and espresso,volume: moderate–loud
coffee and espresso,"chocolate, esp. dark, white"
coffee and espresso,"ham (e.g., with red-eye gravy)"
coffee and espresso,"liqueurs, coffee (e.g., kahlúa, tía maria)"
coffee and espresso,"sugar: brown, white"
cognac,"beef (e.g., filet mignon)"
cognac,"mustard, esp. dijon"
cognac,"pepper: black, green"
coldness (of indoor or outdoor temperature; see also,braised dishes
coldness (of indoor or outdoor temperature; see also,butter and butter-based sauces and dishes
coldness (of indoor or outdoor temperature; see also,cheese and cheese dishes
coldness (of indoor or outdoor temperature; see also,cream and cream-based sauces and dishes
coldness (of indoor or outdoor temperature; see also,"grains, heavy"
coldness (of indoor or outdoor temperature; see also,hot dishes and beverages
coldness (of indoor or outdoor temperature; see also,"meats, esp. red"
coldness (of indoor or outdoor temperature; see also,polenta
coldness (of indoor or outdoor temperature; see also,risotto
